temperature,humidity,smoke_gas_level,flame_detected,label
40.3,42.3,772,0,Gas Leakage
35.2,35.2,963,0,Gas Leakage
42.4,34.6,831,0,Gas Leakage
34.4,48.7,907,0,Gas Leakage
42.9,38.5,901,0,Gas Leakage
40.8,53.6,727,0,Gas Leakage
40,53.8,869,0,Gas Leakage
37.5,33.4,686,0,Gas Leakage
44.4,34.7,962,0,Gas Leakage
35.4,30.4,787,0,Gas Leakage
37,36.9,715,0,Gas Leakage
39.7,53.2,1064,0,Gas Leakage
39.6,38.5,799,0,Gas Leakage
40.3,25.1,849,0,Gas Leakage
61.3,29.9,2001,1,Fire Emergency
79.1,18.5,1607,1,Fire Emergency
54.5,30.7,1953,1,Fire Emergency
48.8,35.4,1792,1,Fire Emergency
50.9,43.8,1072,1,Fire Emergency
77.3,35.2,920,1,Fire Emergency
46.5,41.3,1904,1,Fire Emergency
83,34.9,1014,0,Fire Emergency
80.2,42.3,1468,1,Fire Emergency
58.3,39.4,1862,1,Fire Emergency
79.1,30.2,1174,1,Fire Emergency
50.2,40.2,1547,0,Fire Emergency
75.5,32.2,1188,1,Fire Emergency
79.8,12.9,2156,1,Fire Emergency
67.1,12.7,1454,0,Fire Emergency
63.8,25.2,1702,1,Fire Emergency
65.1,39.7,1130,1,Fire Emergency
56.6,38.7,1371,1,Fire Emergency
54,39.5,1555,1,Fire Emergency
65.4,42.2,1729,1,Fire Emergency
60.8,38.7,1351,1,Fire Emergency
64.6,21.5,1019,1,Fire Emergency
83.2,36.3,1307,1,Fire Emergency
61.5,37.3,1963,1,Fire Emergency
83.5,34,1670,1,Fire Emergency
72.5,21.3,1763,0,Fire Emergency
55.9,42,1594,1,Fire Emergency
68.2,35.8,1128,1,Fire Emergency
62.6,18.8,1633,1,Fire Emergency
48.5,20.6,948,1,Fire Emergency
75.3,23.3,1185,1,Fire Emergency
65.3,13.7,2063,1,Fire Emergency
46.1,12.9,1247,1,Fire Emergency
58.1,22.5,1533,1,Fire Emergency
51.2,24.2,953,1,Fire Emergency
76.8,12.3,1180,1,Fire Emergency
68,33.8,1960,1,Fire Emergency
53.7,15.8,1334,1,Fire Emergency
70.9,24.6,1581,1,Fire Emergency
49.2,14.4,1466,1,Fire Emergency
45.8,13.1,2199,1,Fire Emergency
63.8,22.2,1296,1,Fire Emergency
75.6,27.2,1546,1,Fire Emergency
55.4,26.1,1393,1,Fire Emergency
51.6,10,2151,1,Fire Emergency
56.7,35.6,1196,1,Fire Emergency
75,31.3,1132,0,Fire Emergency
78.3,16.3,2158,1,Fire Emergency
83.8,40.6,1624,1,Fire Emergency
47.7,35.2,1872,1,Fire Emergency
60.1,35.6,1417,1,Fire Emergency
71.8,32.8,1417,1,Fire Emergency
46.5,39.1,1083,1,Fire Emergency
51.5,31.3,2038,1,Fire Emergency
79.5,14.9,1869,1,Fire Emergency
51.8,23.8,1226,1,Fire Emergency
66,26.4,1827,1,Fire Emergency
81.2,33.6,1713,1,Fire Emergency
55.1,35.8,1485,1,Fire Emergency
58.4,27.6,1148,1,Fire Emergency
53.4,44.7,2033,1,Fire Emergency
46.6,40.2,2026,1,Fire Emergency
85,19.5,1998,0,Fire Emergency
84,41,972,0,Fire Emergency
64.2,38.5,1159,1,Fire Emergency
82.5,10.4,1266,1,Fire Emergency
53.2,34.3,2006,1,Fire Emergency
51.4,21,2136,1,Fire Emergency
82.9,32.6,1747,1,Fire Emergency
65.9,18.7,1605,1,Fire Emergency
69.1,22.3,1404,1,Fire Emergency
78.2,34.4,1513,1,Fire Emergency
72.2,26.4,1003,1,Fire Emergency
57.2,44.6,1109,1,Fire Emergency
73.4,27.7,1934,1,Fire Emergency
45.5,25.4,1162,1,Fire Emergency
57.8,27,2174,1,Fire Emergency
54.4,40.7,1498,1,Fire Emergency
55.9,28.8,1679,1,Fire Emergency
69.9,32.7,1597,1,Fire Emergency
53.9,26.9,1870,1,Fire Emergency
54.4,25.1,970,0,Fire Emergency
64.4,25.8,1507,1,Fire Emergency
63.1,16.9,1742,1,Fire Emergency
51,34.6,1307,1,Fire Emergency
73.7,15,1074,1,Fire Emergency
45.3,39.6,1222,1,Fire Emergency
60.6,30.1,1649,1,Fire Emergency
83.8,20,1060,1,Fire Emergency
72.7,27.9,1483,1,Fire Emergency
62.3,10.8,1996,1,Fire Emergency
61.4,25.6,1912,1,Fire Emergency
80.6,25.3,1467,0,Fire Emergency
58.4,16.8,1928,1,Fire Emergency
59,43,1789,1,Fire Emergency
52.3,20.1,1638,0,Fire Emergency
80,24.2,958,1,Fire Emergency
47.9,14.1,1511,1,Fire Emergency
55.2,24.8,2084,1,Fire Emergency
57,22.3,1411,1,Fire Emergency
47.7,16,2039,0,Fire Emergency
50.5,32.9,1846,1,Fire Emergency
64.8,11.5,1136,1,Fire Emergency
78.1,12.1,1819,1,Fire Emergency
63.2,42.6,2077,1,Fire Emergency
61,31.4,905,1,Fire Emergency
83.6,37.9,1765,0,Fire Emergency
56.3,13.3,1913,0,Fire Emergency
67,14.2,1317,1,Fire Emergency
61.5,31.5,1905,1,Fire Emergency
72.1,19.4,1772,1,Fire Emergency
82.5,35.2,1957,1,Fire Emergency
73.7,36.8,1214,1,Fire Emergency
62.9,23.5,1113,1,Fire Emergency
51.7,13.6,2184,1,Fire Emergency
84.6,38.5,1543,1,Fire Emergency
55.6,16.5,1160,1,Fire Emergency
74.5,34.3,1853,1,Fire Emergency
51.3,34,1328,1,Fire Emergency
82.7,44.1,1987,1,Fire Emergency
84.3,26.4,1154,1,Fire Emergency
79.1,24.4,1615,1,Fire Emergency
83.3,40.3,1997,1,Fire Emergency
70.1,25.1,1199,1,Fire Emergency
75.9,19.4,1895,1,Fire Emergency
65.8,13.8,1495,1,Fire Emergency
46.3,24.1,1173,1,Fire Emergency
47.3,11.1,1570,1,Fire Emergency
55.7,36,1366,1,Fire Emergency
69.8,44.2,1612,1,Fire Emergency
70.4,11.3,1873,1,Fire Emergency
79.1,24.9,1177,1,Fire Emergency
63.2,26.4,1367,1,Fire Emergency
53.4,12.9,1842,1,Fire Emergency
45.5,16.1,1529,1,Fire Emergency
53,37.6,1037,0,Fire Emergency
59,32.8,952,1,Fire Emergency
47.9,34.8,1214,1,Fire Emergency
73.9,41.9,1053,1,Fire Emergency
59.4,30.4,1121,1,Fire Emergency
52.5,26.9,1300,1,Fire Emergency
71.9,39.5,2179,1,Fire Emergency
45.7,26.9,1563,1,Fire Emergency
64.7,13.3,1750,1,Fire Emergency
82.2,38.8,1582,1,Fire Emergency
60.4,21.5,1752,1,Fire Emergency
54.1,29.8,2134,1,Fire Emergency
83.7,18.4,1572,1,Fire Emergency
45.2,40.7,1243,1,Fire Emergency
64.2,28,1230,1,Fire Emergency
71.7,40,2029,1,Fire Emergency
53,37.8,1292,1,Fire Emergency
55.3,19.5,1619,1,Fire Emergency
47.4,43.9,1190,1,Fire Emergency
78.1,29.7,1373,1,Fire Emergency
80.8,34,1183,1,Fire Emergency
83.7,12.9,1474,1,Fire Emergency
78.2,42.8,1378,1,Fire Emergency
67.8,10.7,1594,1,Fire Emergency
63.4,12.3,1609,1,Fire Emergency
55.5,21.3,952,1,Fire Emergency
72.5,44.3,1378,1,Fire Emergency
71.1,24.1,2057,0,Fire Emergency
51.1,15.1,1695,0,Fire Emergency
70.6,13.2,1710,1,Fire Emergency
59.1,34,1934,1,Fire Emergency
81.1,14.8,2157,1,Fire Emergency
62.4,34.3,1419,1,Fire Emergency
45.7,42.6,1998,1,Fire Emergency
70.8,28.2,1016,0,Fire Emergency
73.6,24.2,2153,1,Fire Emergency
46.8,25.8,1242,1,Fire Emergency
61.3,29.4,2056,1,Fire Emergency
62.7,25,1001,1,Fire Emergency
66.1,35.2,1932,1,Fire Emergency
45.6,21.5,1679,0,Fire Emergency
45.2,14.5,2070,1,Fire Emergency
57.1,11.4,1334,1,Fire Emergency
45.1,32.3,1422,0,Fire Emergency
73.8,22.9,1258,1,Fire Emergency
80,29,1723,1,Fire Emergency
77.2,11.1,1315,1,Fire Emergency
79.2,19.4,958,0,Fire Emergency
74.1,28.9,2164,1,Fire Emergency
77.3,10.2,1449,0,Fire Emergency
67,11.5,1058,1,Fire Emergency
53.8,37,1375,1,Fire Emergency
46.1,14.6,2014,1,Fire Emergency
62.7,22,1776,1,Fire Emergency
72.8,35.1,1099,0,Fire Emergency
77.4,20.9,1374,1,Fire Emergency
84.8,24.2,1407,1,Fire Emergency
71.6,10.5,1080,1,Fire Emergency
82.8,22.5,2071,1,Fire Emergency
61.9,19.3,1762,1,Fire Emergency
71.6,28,1629,1,Fire Emergency
61.4,41,1529,1,Fire Emergency
79.7,27.6,1802,1,Fire Emergency
79.1,25.7,1042,1,Fire Emergency
72.2,13.1,1383,1,Fire Emergency
60.3,41.6,1083,1,Fire Emergency
84.7,15,1176,1,Fire Emergency
62.6,39.5,961,1,Fire Emergency
47.2,14.2,1300,1,Fire Emergency
75,32.4,1711,1,Fire Emergency
81.9,10.2,1675,1,Fire Emergency
57.8,11.7,2021,1,Fire Emergency
54.9,33.1,1099,1,Fire Emergency
80.7,39.8,1748,1,Fire Emergency
59.9,29.2,1851,1,Fire Emergency
72,23.9,2128,1,Fire Emergency
63.2,19.3,947,1,Fire Emergency
50.7,38.5,1536,1,Fire Emergency
63.5,19.2,2057,1,Fire Emergency
57.3,44.2,1802,0,Fire Emergency
56.2,35,1989,1,Fire Emergency
72.6,34.9,1596,1,Fire Emergency
63.7,29.1,2100,1,Fire Emergency
81.4,22.5,1465,1,Fire Emergency
47.4,30,1820,1,Fire Emergency
45.5,14.5,1362,1,Fire Emergency
51.9,14,2034,1,Fire Emergency
83.4,19.6,1492,1,Fire Emergency
79.1,37.6,2184,0,Fire Emergency
67.4,15.8,1336,1,Fire Emergency
74.2,39.1,1247,1,Fire Emergency
80.6,20,1067,1,Fire Emergency
78.1,22.8,1311,1,Fire Emergency
55.8,32.3,2112,1,Fire Emergency
59.4,24.1,1689,1,Fire Emergency
78.6,41.7,1217,1,Fire Emergency
48.6,28.5,1354,1,Fire Emergency
59.7,26.6,2156,1,Fire Emergency
54.5,43.7,1324,1,Fire Emergency
79.4,36.6,1609,1,Fire Emergency
84.4,36.8,1944,1,Fire Emergency
83.4,35.2,1061,1,Fire Emergency
79.2,39.2,1680,1,Fire Emergency
67.3,36.6,2075,1,Fire Emergency
68.6,12.7,1558,1,Fire Emergency
82.5,10.2,1860,1,Fire Emergency
60.9,24.7,1549,1,Fire Emergency
57.5,36.3,1278,1,Fire Emergency
79.3,35.2,1665,1,Fire Emergency
49.1,32.7,1202,1,Fire Emergency
61.2,14.7,1247,1,Fire Emergency
80,38.3,1338,1,Fire Emergency
47.4,27.6,1668,1,Fire Emergency
55.2,16.5,2134,0,Fire Emergency
46.1,25.8,1157,1,Fire Emergency
32.8,75.7,248,0,False Alarm
25.3,61.4,204,0,False Alarm
35.4,65.6,220,1,False Alarm
31.7,74.5,295,0,False Alarm
30.8,65.8,248,0,False Alarm
28.6,52.6,99,0,False Alarm
32.5,58,85,0,False Alarm
29.6,56.2,271,0,False Alarm
33.7,78.3,237,0,False Alarm
36.9,56.3,137,0,False Alarm
32,63.3,254,0,False Alarm
28.9,49.7,130,0,False Alarm
24.5,69.3,184,0,False Alarm
33.1,72.3,294,0,False Alarm
34.8,50.3,232,0,False Alarm
29.2,59.6,98,0,False Alarm
34.7,45.3,152,0,False Alarm
25,73.7,176,0,False Alarm
27.7,55.5,301,0,False Alarm
29.9,77.1,108,0,False Alarm
24.6,48.4,306,0,False Alarm
36.2,60.9,291,0,False Alarm
23,51.9,147,0,False Alarm
33,59,309,0,False Alarm
29.2,52.2,168,0,False Alarm
35.4,64.3,257,0,False Alarm
26.7,52.2,316,0,False Alarm
35.7,79.9,311,0,False Alarm
22.5,48.8,242,0,False Alarm
29.6,55.4,232,0,False Alarm
24.1,57.1,223,0,False Alarm
30.7,66.8,209,0,False Alarm
27.5,70.1,187,0,False Alarm
30.8,69.4,245,0,False Alarm
27.8,66.1,196,0,False Alarm
29.5,62,102,0,False Alarm
25.8,58.9,259,0,False Alarm
33.6,66.1,255,0,False Alarm
31.2,46,151,0,False Alarm
37.3,71,271,0,False Alarm
32.7,45.9,92,0,False Alarm
30.9,68.5,160,0,False Alarm
28.7,47.2,317,0,False Alarm
35,78.2,289,0,False Alarm
26.1,63.6,262,0,False Alarm
36,78.5,136,0,False Alarm
37.8,55.2,252,0,False Alarm
28.4,52.1,237,0,False Alarm
34.9,73.4,83,0,False Alarm
29,78.3,202,0,False Alarm
23,59.3,118,0,False Alarm
31.8,74.9,161,0,False Alarm
24.5,67.8,136,0,False Alarm
37.8,67.9,271,0,False Alarm
34.7,55.7,117,0,False Alarm
37.3,73.3,304,0,False Alarm
28.5,58,97,1,False Alarm
37,59.9,130,0,False Alarm
22.4,51.8,99,0,False Alarm
34.8,64.9,111,0,False Alarm
37.2,48.2,168,0,False Alarm
37.5,53.1,231,0,False Alarm
22.2,55.7,236,0,False Alarm
34.7,53.6,226,0,False Alarm
29.6,77.9,142,0,False Alarm
34.5,56.8,245,0,False Alarm
29.1,77.6,176,0,False Alarm
31.2,56.5,298,0,False Alarm
24.8,45.8,155,0,False Alarm
29.1,51.4,140,0,False Alarm
33.9,77.2,317,0,False Alarm
34.4,47.7,202,0,False Alarm
31.4,73.8,319,0,False Alarm
27,76.1,164,0,False Alarm
28.5,67.1,154,1,False Alarm
35.3,74.2,219,0,False Alarm
28.3,59.8,309,0,False Alarm
37,71,275,0,False Alarm
33,47.9,200,0,False Alarm
27.6,47,310,0,False Alarm
28.7,66.9,130,0,False Alarm
27.3,46.8,300,0,False Alarm
32.7,69.4,190,0,False Alarm
36,52.5,162,0,False Alarm
27.5,55.5,136,0,False Alarm
24,70.8,282,0,False Alarm
22.2,69.7,121,0,False Alarm
28.2,62.1,144,0,False Alarm
32.8,77.9,228,0,False Alarm
32,74,165,0,False Alarm
30.1,68.3,104,0,False Alarm
26.6,80,179,0,False Alarm
33.8,65.7,205,1,False Alarm
35.2,66.1,139,0,False Alarm
34.5,57.8,257,0,False Alarm
36.1,69.1,296,0,False Alarm
28.9,49,113,0,False Alarm
31.5,49.8,147,0,False Alarm
37.2,76.1,283,0,False Alarm
32.2,66.1,214,1,False Alarm
26.7,69.3,197,0,False Alarm
37.5,52.6,205,0,False Alarm
33.1,77.7,181,0,False Alarm
23.5,70.4,191,0,False Alarm
34.2,77.1,274,0,False Alarm
35.8,61.6,291,0,False Alarm
27,45.3,104,0,False Alarm
34.1,72.5,91,0,False Alarm
34.9,70.3,161,0,False Alarm
25.2,48.7,132,0,False Alarm
31.5,47.3,138,0,False Alarm
33.4,45.7,181,0,False Alarm
28.8,45.9,246,0,False Alarm
34.7,58.5,116,0,False Alarm
35,75.9,196,0,False Alarm
23.8,65.4,155,0,False Alarm
36.2,53.4,188,0,False Alarm
28.2,54.7,229,0,False Alarm
33.2,65.9,219,0,False Alarm
25.7,52.6,293,0,False Alarm
31.4,75.8,203,0,False Alarm
23.5,56.4,174,0,False Alarm
31.2,63.1,170,0,False Alarm
31.9,53.9,104,1,False Alarm
34,56.7,266,0,False Alarm
31.1,46.9,280,0,False Alarm
28.5,46.2,85,0,False Alarm
34.9,57.5,221,0,False Alarm
38,51.6,170,0,False Alarm
23.1,65.3,276,0,False Alarm
35.6,46,271,0,False Alarm
36.5,55.6,89,0,False Alarm
30,64.9,90,0,False Alarm
29.1,59.4,254,0,False Alarm
22.8,57.8,159,0,False Alarm
26.9,51.8,228,0,False Alarm
36.9,72.1,157,0,False Alarm
36.1,75.2,306,0,False Alarm
30.3,52.3,230,0,False Alarm
26.1,78.6,138,0,False Alarm
37.9,65.1,247,0,False Alarm
27,69.2,117,0,False Alarm
29.4,74.5,125,0,False Alarm
26,71.5,142,0,False Alarm
28.6,65.3,307,0,False Alarm
37.7,66.2,215,0,False Alarm
32.1,75.4,171,0,False Alarm
34.6,51.6,146,0,False Alarm
24,52.9,95,0,False Alarm
29.9,58.3,296,0,False Alarm
31.9,70.7,313,1,False Alarm
32.8,53.3,301,0,False Alarm
37.2,78.9,111,0,False Alarm
22.2,49,108,0,False Alarm
22.1,47.2,226,0,False Alarm
27,77.2,272,0,False Alarm
31.1,48.4,219,1,False Alarm
33.1,63.4,118,1,False Alarm
32.9,69.7,202,0,False Alarm
32.2,63.3,310,0,False Alarm
37.2,66.8,149,0,False Alarm
23,65.9,98,1,False Alarm
23.7,68.6,254,0,False Alarm
34.3,60.9,303,0,False Alarm
37,69.4,194,0,False Alarm
32.5,76.3,96,0,False Alarm
35,48.3,319,0,False Alarm
31.7,75.4,261,0,False Alarm
23.7,52.6,199,0,False Alarm
32.1,79.4,131,0,False Alarm
22.3,65,300,1,False Alarm
34.8,70.4,143,0,False Alarm
34.5,73.2,155,0,False Alarm
22.8,58.2,256,0,False Alarm
30.9,75.2,82,0,False Alarm
31.6,71.9,176,0,False Alarm
36.7,53.4,159,0,False Alarm
37.3,53.4,97,0,False Alarm
29.7,62.6,214,0,False Alarm
37.7,46.6,229,0,False Alarm
35.3,71.9,207,0,False Alarm
30.9,73.5,184,0,False Alarm
29.8,60.5,111,0,False Alarm
37.6,53.6,168,0,False Alarm
24.7,68.6,104,0,False Alarm
28.4,69.8,145,0,False Alarm
33.8,57.6,190,0,False Alarm
35.1,67.5,98,0,False Alarm
25.9,77.4,112,0,False Alarm
25.8,65.9,245,0,False Alarm
34.9,66,96,0,False Alarm
23.8,55.5,315,0,False Alarm
24.2,55.7,301,0,False Alarm
37.2,47,244,0,False Alarm
30,79.7,96,0,False Alarm
27.7,76.1,298,0,False Alarm
27.9,66.7,206,1,False Alarm
23.8,63.7,83,0,False Alarm
37.8,79.7,262,0,False Alarm
32.3,71.4,183,0,False Alarm
28.1,52.7,179,0,False Alarm
33.6,71.9,215,0,False Alarm
25.8,45.4,160,0,False Alarm
30.5,62.3,260,0,False Alarm
33.1,52.9,115,0,False Alarm
34.4,77.5,110,0,False Alarm
26.7,57.2,156,0,False Alarm
26.7,76.1,196,0,False Alarm
31,67.2,274,0,False Alarm
29.6,58.7,108,0,False Alarm
22.9,56.9,274,0,False Alarm
25.2,71.8,90,0,False Alarm
25.8,74.6,105,0,False Alarm
31.7,77.8,239,0,False Alarm
23.5,73.4,134,0,False Alarm
29.2,66.2,293,0,False Alarm
30.5,65.6,245,0,False Alarm
33,66.4,185,0,False Alarm
23.7,64.1,184,0,False Alarm
23.9,45.9,176,0,False Alarm
26.9,73.9,252,0,False Alarm
34.5,47.4,113,0,False Alarm
37.6,57.5,90,0,False Alarm
24.7,71,116,0,False Alarm
29.2,61,216,0,False Alarm
23.3,50.1,274,0,False Alarm
28.5,73,153,0,False Alarm
30.1,53,160,0,False Alarm
28.5,69.4,97,0,False Alarm
36.2,60.3,216,0,False Alarm
29.3,47.2,302,0,False Alarm
31.1,72,112,0,False Alarm
28.3,79.5,316,0,False Alarm
29.3,72.7,187,0,False Alarm
22.3,48.1,91,0,False Alarm
34.2,47.6,109,0,False Alarm
22.3,79.2,142,0,False Alarm
32.8,63.3,214,1,False Alarm
36.2,48.6,118,1,False Alarm
25.5,61.7,94,0,False Alarm
32.7,77.9,240,0,False Alarm
26,68.5,226,0,False Alarm
26,76.8,226,0,False Alarm
28.3,65.5,248,0,False Alarm
37.1,51.3,154,0,False Alarm
30.2,68.3,246,0,False Alarm
28.8,78.9,266,0,False Alarm
32.2,60.1,305,0,False Alarm
22.5,59.4,156,0,False Alarm
28.5,66,199,0,False Alarm
27.9,67.4,132,0,False Alarm
36.6,71.5,229,0,False Alarm
28.4,72.2,98,1,False Alarm
24.7,61.4,108,1,False Alarm
25.9,72.7,102,0,False Alarm
36.4,53.9,316,0,False Alarm
37.5,47.3,266,0,False Alarm
26.3,75.8,313,0,False Alarm
32.9,78.6,134,0,False Alarm
29.2,77.5,310,0,False Alarm
27.5,61.5,309,0,False Alarm
27.7,76.5,169,0,False Alarm
26.7,56,218,0,False Alarm
30.1,52.6,188,0,False Alarm
32.5,59,270,0,False Alarm
37.7,67.5,88,0,False Alarm
34.9,70.6,166,0,False Alarm
25.9,53.5,213,0,False Alarm
35.3,59.8,304,0,False Alarm
26.8,49.4,191,0,False Alarm
33.1,52.5,245,0,False Alarm
26.9,57.4,280,0,False Alarm
30.2,48.9,132,1,False Alarm
24.2,48.8,245,0,False Alarm
29,60,93,0,False Alarm
30.7,50.7,156,0,False Alarm
34.2,54.1,268,0,False Alarm
26.6,45.8,275,0,False Alarm
37,70.3,117,0,False Alarm
37.3,47.7,132,0,False Alarm
36.4,76.1,248,0,False Alarm
22.4,62.7,123,0,False Alarm
33.7,53,317,0,False Alarm
23.1,74.2,207,0,False Alarm
36.3,67.2,126,1,False Alarm
31.2,71.2,124,0,False Alarm
26.8,69,106,0,False Alarm
37.3,77.2,260,0,False Alarm
25.4,66.1,255,0,False Alarm
29.4,51.4,86,0,False Alarm
23.3,47,164,0,False Alarm
22.6,77.9,191,0,False Alarm
25.1,66.9,289,0,False Alarm
36.1,51.1,290,0,False Alarm
33.3,52.4,280,0,False Alarm
28.3,71.8,265,0,False Alarm
29.6,66.9,239,0,False Alarm
23.7,75.7,96,0,False Alarm
31.7,77.8,311,0,False Alarm
28.4,49.4,188,0,False Alarm
25.6,45.2,133,0,False Alarm
22.8,60,195,1,False Alarm
33.6,65.4,307,0,False Alarm
27.6,69.1,287,0,False Alarm
26.6,63.8,219,0,False Alarm
26.5,79.7,320,0,False Alarm
30.9,50.6,251,0,False Alarm
25.4,57.6,260,0,False Alarm
34.2,61.7,107,0,False Alarm
30.7,60.4,263,1,False Alarm
24.3,66.8,258,0,False Alarm
36.9,73.5,167,0,False Alarm
23.2,67.7,134,0,False Alarm
30.7,46.4,99,0,False Alarm
22.1,76.7,265,0,False Alarm
33.5,63.6,278,0,False Alarm
35.3,57.7,198,0,False Alarm
31.2,61.6,265,0,False Alarm
34.4,63.6,143,0,False Alarm
26,61.6,172,0,False Alarm
34.7,72.6,289,0,False Alarm
24.1,76.1,89,0,False Alarm
28.4,75.8,171,0,False Alarm
32.7,75.5,159,0,False Alarm
34.7,58.1,246,0,False Alarm
27.2,62.2,163,0,False Alarm
36,58.3,100,1,False Alarm
34.4,59.7,315,0,False Alarm
30.3,45.9,103,0,False Alarm
32.6,54.3,136,0,False Alarm
27.2,71.8,193,0,False Alarm
23.5,49.8,123,0,False Alarm
25.3,67.7,286,0,False Alarm
34.6,73.6,181,0,False Alarm
29.1,54.5,244,0,False Alarm
34.9,45.9,308,0,False Alarm
36.4,74.5,108,0,False Alarm
34.4,58.9,309,0,False Alarm
24.3,71.1,138,0,False Alarm
22.3,67.8,201,0,False Alarm
25.2,51.3,274,0,False Alarm
31,48.6,260,0,False Alarm
31.7,72.8,197,0,False Alarm
31.3,61.7,114,0,False Alarm
35.1,62.2,271,0,False Alarm
22.3,63.7,111,0,False Alarm
33.1,56.5,257,1,False Alarm
31.2,75.3,148,0,False Alarm
34.2,78,213,0,False Alarm
25.5,73.8,180,0,False Alarm
23.5,59.4,90,0,False Alarm
36.6,64.9,308,0,False Alarm
31.7,78.1,257,0,False Alarm
35.7,53.9,253,0,False Alarm
22.9,45,184,0,False Alarm
27.8,69.9,111,0,False Alarm
30.2,69.4,229,0,False Alarm
36.8,63.1,99,0,False Alarm
23.2,80,118,0,False Alarm
29.9,50.1,295,0,False Alarm
28,47.6,184,0,False Alarm
24,71.4,305,0,False Alarm
25.6,76.1,217,0,False Alarm
28.2,51.4,184,0,False Alarm
26.5,55.5,192,0,False Alarm
37.1,56,258,0,False Alarm
35.9,71,189,0,False Alarm
23.5,48.9,121,0,False Alarm
23.7,55.8,285,0,False Alarm
26.4,62.6,227,0,False Alarm
34.2,48.9,179,1,False Alarm
37.2,75.2,226,0,False Alarm
31.1,72.1,159,0,False Alarm
32.8,69,123,0,False Alarm
27.3,57.2,263,0,False Alarm
26.8,47.9,180,0,False Alarm
33.5,68.2,107,0,False Alarm
27.3,49.9,106,0,False Alarm
33,69.8,189,0,False Alarm
36.4,69.7,113,1,False Alarm
24.2,64.6,149,0,False Alarm
34.5,79.2,135,0,False Alarm
24,72.7,310,0,False Alarm
33.9,53.1,190,0,False Alarm
33.1,55.5,156,0,False Alarm
34,63.4,215,0,False Alarm
32.7,64.2,202,0,False Alarm
25.7,57.1,119,0,False Alarm
25.4,71.5,139,0,False Alarm
34.7,48.2,159,0,False Alarm
28.9,69.3,309,0,False Alarm
24.9,51.4,89,0,False Alarm
26,72.1,113,0,False Alarm
28.2,74.8,141,0,False Alarm
37.9,75.1,238,0,False Alarm
29.5,54.1,125,0,False Alarm
32,56.6,251,0,False Alarm
37.7,70.2,291,0,False Alarm
37.5,65.2,285,0,False Alarm
31.1,45.9,138,0,False Alarm
30.2,46.8,253,0,False Alarm
25.4,64.7,137,0,False Alarm
30,67.3,258,0,False Alarm
29,48.4,145,0,False Alarm
30.1,51.1,298,0,False Alarm
29.5,46.9,193,0,False Alarm
36.3,63.7,231,0,False Alarm
38,52,90,0,False Alarm
31.9,51.1,253,0,False Alarm
30.6,70.5,217,0,False Alarm
23.5,57.3,196,0,False Alarm
37.6,78.1,121,0,False Alarm
26.9,68.7,211,0,False Alarm
23.9,58.7,84,0,False Alarm
31.3,51.6,215,0,False Alarm
36.9,59.9,168,0,False Alarm
31.5,72,157,0,False Alarm
28,74.9,232,0,False Alarm
31.7,74.6,262,0,False Alarm
31.1,49.3,213,0,False Alarm
27.8,71.5,202,0,False Alarm
32.5,67.6,285,0,False Alarm
24.5,54.2,281,0,False Alarm
24.6,76.3,111,0,False Alarm
37.8,51.3,260,0,False Alarm
32,76.8,200,0,False Alarm
22.7,71.9,270,0,False Alarm
32.1,76.5,293,0,False Alarm
32.2,66.5,155,0,False Alarm
36.7,46.6,235,0,False Alarm
36.7,48.3,105,0,False Alarm
22.3,54.9,227,0,False Alarm
33.4,48.3,111,0,False Alarm
27.9,57.3,158,0,False Alarm
26.1,47,146,0,False Alarm
35.7,65.4,223,0,False Alarm
28,58.3,252,0,False Alarm
31.3,78.4,259,0,False Alarm
30.5,73.1,148,0,False Alarm
34.8,58.5,184,0,False Alarm
24.5,47.8,213,0,False Alarm
34.3,62.4,100,0,False Alarm
26.7,74.9,300,0,False Alarm
34.3,71.7,103,0,False Alarm
29.9,74.7,257,0,False Alarm
31.1,47.2,111,0,False Alarm
27.5,51.6,285,0,False Alarm
23,72.7,237,0,False Alarm
32,63,255,0,False Alarm
22.5,47.1,197,0,False Alarm
26.7,60.1,142,0,False Alarm
22.6,76,121,0,False Alarm
33.3,78.3,89,0,False Alarm
32.4,72.8,127,0,False Alarm
37.2,72.8,126,0,False Alarm
32.3,63,133,0,False Alarm
25.2,46.6,137,0,False Alarm
22.5,56.2,153,0,False Alarm
27.8,75.2,163,0,False Alarm
34.9,58.9,254,0,False Alarm
22.3,47.9,287,0,False Alarm
34.1,69.5,134,0,False Alarm
27.1,67.3,278,0,False Alarm
35.9,76.6,136,0,False Alarm
25.4,71.5,207,0,False Alarm
32.3,77,258,0,False Alarm
32.3,66,222,0,False Alarm
29.2,47,148,0,False Alarm
23.1,70.5,216,0,False Alarm
32.4,48.7,259,0,False Alarm
35.2,59.3,305,0,False Alarm
29.9,47.5,216,0,False Alarm
32.1,64.8,302,0,False Alarm
35.9,70.7,276,0,False Alarm
27.5,61.6,193,0,False Alarm
23.7,60.4,171,0,False Alarm
27.7,54.4,119,0,False Alarm
27.4,68.6,111,0,False Alarm
22.2,46.1,120,0,False Alarm
37.6,57.1,294,0,False Alarm
22.6,49.7,117,0,False Alarm
24.1,53.2,245,0,False Alarm
36.6,61.3,132,0,False Alarm
32.2,65.6,174,0,False Alarm
22.5,68.7,90,0,False Alarm
36.5,59.8,110,0,False Alarm
